date,num_events,score_ajuste,impact_real,impact_pred_interp,impact_pred_emp,error_interp,error_emp
2021-01-05,3,45.6961229,20.000000000000018,12.43139069348363,29.176386161780677,7.568609306516388,9.176386161780659
2021-01-06,1,11.89875,29.89999999999826,1.5875732025000004,22.440643118950216,28.31242679749826,7.459356881048045
2021-01-06,4,24.64186734690265,44.39999999999999,6.339661406214242,25.85072148795011,38.06033859378575,18.54927851204988
2021-01-06,2,57.590696699999995,43.69999999999985,12.8865778430322,30.645450255999535,30.813422156967647,13.054549744000312
2021-01-06,5,32.72530891999999,30.49999999999997,13.284292884225875,26.614045892169937,17.215707115774094,3.8859541078300346
2021-01-08,4,29.008710275,34.30000000000044,8.400729753874867,26.77354850340712,25.89927024612557,7.526451496593317
2021-01-08,1,24.603824,27.500000000000302,2.4475837100479994,25.816439261653752,25.0524162899523,1.68356073834655
2021-01-11,1,13.025806,20.000000000000018,1.2296179627880006,22.740107041585446,18.770382037212016,2.7401070415854285
2021-01-20,3,31.158536666666667,37.20000000000168,6.372507574534443,26.30834592074274,30.827492425467238,10.891654079258938
2021-01-21,1,23.400529,26.399999999999757,2.0654148114579995,25.496718288794053,24.33458518854176,0.9032817112057039
2021-01-29,1,37.1355,22.200000000001108,6.4276690709999995,29.146162764437786,15.772330929001107,6.946162764436679
2021-01-29,2,32.243094534050186,25.399999999999867,3.7217467182983888,25.538698155448166,21.67825328170148,0.13869815544829933
2021-01-29,1,22.15124854901961,22.300000000001763,1.668640841665726,25.16477877174956,20.631359158336036,2.8647787717477975
2021-01-29,4,43.778047725,21.400000000000308,15.371581335975801,29.894692044331162,6.028418664024507,8.494692044330854
2021-02-02,1,20.1605,41.10000000000058,1.0363751209999998,24.635827797290613,40.06362487900058,16.464172202709964
2021-02-05,1,40.36169999999999,43.90000000000116,7.452316643399998,30.003378827531172,36.44768335660116,13.896621172469985
2021-02-16,7,48.19464542857142,26.399999999999757,29.406404768720666,32.329278783338815,3.006404768720909,5.929278783339058
2021-02-23,3,31.158536666666667,24.500000000000632,6.372507574534443,26.30834592074274,18.12749242546619,1.8083459207421093
2021-02-25,1,21.527198426573428,20.699999999997942,1.4704412746765736,24.998965806299108,19.22955872532137,4.298965806301165
2021-02-25,1,23.488696,30.600000000000627,2.093416826992,25.520144663053163,28.506583173008625,5.079855336947464
2021-02-25,4,35.967708224999996,24.999999999999467,11.685246884979799,28.24416501389562,13.314753115019668,3.244165013896154
2021-02-25,6,42.71477780000001,31.70000000000117,22.231524208127336,27.415980222179076,9.468475791873836,4.284019777822095
2021-02-26,1,34.008300000000006,32.49999999999975,5.434464096600001,28.315251453141023,27.06553590339975,4.184748546858728
2021-02-26,2,29.056614716390612,23.100000000000342,2.569623956546487,24.89672175090853,20.530376043453856,1.796721750908187
2021-03-01,3,20.565657333333334,25.500000000000522,1.9576744142235538,24.21853515650467,23.542325585776968,1.2814648434958507
2021-03-03,2,24.375470127777778,20.999999999999908,0.8770812322200994,23.95361696315089,20.122918767779808,2.9536169631509814
2021-03-03,4,24.2617065,20.599999999999508,6.160232582812,25.770383654527365,14.439767417187507,5.170383654527857
2021-03-03,1,46.66428615555555,26.699999999999502,9.454030611576755,31.67800473155827,17.245969388422747,4.978004731558769
2021-03-04,4,33.305529066683654,25.800000000000267,10.428748016265441,27.681577605158363,15.371251983734826,1.8815776051580961
2021-03-09,3,28.0446308,40.99999999999993,5.074713608828932,25.694020599533186,35.925286391171,15.305979400466743
2021-03-09,3,28.985419099999994,20.400000000000418,5.466809398177029,25.87962353659511,14.933190601823389,5.479623536594691
2021-03-10,4,24.523998724999995,37.199999999999456,6.284029616890464,25.825812795249806,30.91597038310899,11.37418720474965
2021-03-12,3,16.49,20.999999999999908,0.25904776333333096,23.414471190653227,20.740952236666576,2.4144711906533196
2021-03-12,1,16.511429,23.199999999998777,0.12257712674200043,23.666252979682202,23.077422873256776,0.46625297968342494
2021-03-12,2,33.28923785,23.799999999998267,4.099996572473099,25.749463439723502,19.700003427525168,1.9494634397252355
2021-03-15,2,18.3324464,22.400000000000198,1.307870684937601,22.73613595988004,21.092129315062596,0.3361359598798437
2021-03-16,2,24.6938465,20.400000000000418,0.9921953036189988,24.01775988274412,19.40780469638142,3.6177598827437016
2021-03-17,3,37.48958146666667,20.999999999999908,9.011120329661379,27.557362845751936,11.988879670338529,6.557362845752028
2021-03-18,1,20.924699999999998,23.199999999998777,1.2790865693999993,24.838879224795402,21.920913430598777,1.638879224796625
2021-08-18,4,36.0911308,45.59999999999897,11.743500036491733,28.27024740073725,33.85649996350724,17.32975259926172
2021-08-31,2,46.22992315,22.800000000000598,8.778908393652896,28.35660834462196,14.021091606347701,5.556608344621363
2021-08-31,2,49.05160324074074,37.499999999999204,9.799131977341665,28.925088969974013,27.700868022657538,8.574911030025191
2021-09-02,2,57.590696699999995,21.800000000000708,12.8865778430322,30.645450255999535,8.913422156968508,8.845450255998827
2021-09-03,4,24.2617065,35.799999999999166,6.160232582812,25.770383654527365,29.639767417187166,10.029616345471801
2021-09-17,3,31.158536666666667,39.199999999999235,6.372507574534443,26.30834592074274,32.82749242546479,12.891654079256494
2021-09-22,5,38.331391159999995,68.00000000000139,16.239757774249238,28.375675039186053,51.76024222575215,39.62432496081534
2021-09-23,7,41.687363212956946,24.299999999999322,25.25733342982194,29.707341028117668,0.9573334298226186,5.407341028118346
2021-09-29,2,30.005272342995166,23.999999999999577,2.9126262999673895,25.08784670606799,21.087373700032188,1.0878467060684116
2021-09-29,4,19.010864987400062,34.899999999999935,3.6819334045730647,24.660744841889418,31.21806659542687,10.239255158110517
2021-09-30,2,36.6745055508772,35.69999999999851,5.323994274008464,26.43148940924919,30.376005725990048,9.268510590749322
2021-09-30,1,21.725263,21.500000000000963,1.5333469793260006,25.051592467346467,19.96665302067496,3.551592467345504
2021-09-30,2,27.055523870791255,22.800000000000598,1.8460975438665106,24.49356429197988,20.953902456134088,1.693564291979282
2021-09-30,1,19.373023,22.999999999999687,0.7862708508459992,24.426591564658846,22.21372914915369,1.4265915646591587
2021-10-26,1,19.565969289704526,26.399999999999757,0.8475509783487365,24.47785827436345,25.55244902165102,1.9221417256363083
2021-10-27,1,23.488696,20.500000000001073,2.093416826992,25.520144663053163,18.40658317300907,5.02014466305209
2021-10-27,4,34.4363486,25.399999999999867,10.96247372735947,27.92054906168508,14.437526272640397,2.5205490616852124
2021-10-29,1,21.725263,31.799999999999606,1.5333469793260006,25.051592467346467,30.266653020673605,6.74840753265314
2021-10-29,2,31.54842026363637,31.09999999999946,3.4705761210419466,25.398742933395635,27.629423878957514,5.7012570666038265
2021-10-29,4,53.1831527,60.59999999999954,19.810615322216268,31.88223432534485,40.789384677783275,28.71776567465469
2021-10-29,6,30.363200166666665,20.200000000001328,15.038006566399442,26.079647258225187,5.161993433601886,5.879647258223859
2021-11-02,2,20.282959499999997,24.800000000000377,0.6026314654230014,23.12910357888262,24.197368534577375,1.6708964211177566
2021-11-03,6,31.799374066666665,38.19999999999935,15.874429458513111,26.23502874725545,22.325570541486236,11.9649712527439
2021-11-04,4,24.2617065,22.599999999999287,6.160232582812,25.770383654527365,16.439767417187287,3.1703836545280772
2021-11-04,2,55.96638090287082,25.300000000001432,12.299280477527391,30.318201230445112,13.000719522474041,5.01820123044368
2021-11-05,1,30.0994542,23.299999999999432,4.1930068528284,27.27665328566377,19.106993147171032,3.9766532856643373
2021-11-05,2,47.3988497,37.199999999999456,9.201552490630199,28.59211062509493,27.998447509369257,8.607889374904527
2021-11-17,1,22.30125,57.79999999999896,1.7162816024999994,25.204634841822,56.08371839749896,32.59536515817696
2021-11-17,2,15.0079993,23.500000000000743,2.5098777250962008,22.066363446490087,20.990122274904543,1.4336365535106559
2021-11-17,3,31.158536666666667,24.999999999999467,6.372507574534443,26.30834592074274,18.627492425465025,1.3083459207432746
2021-11-19,2,38.755476099999996,40.399999999998215,6.076402471572596,26.850740139686877,34.32359752842562,13.549259860311338
2021-11-26,1,24.749031399999996,20.400000000000418,2.493701870702798,25.855021530502558,17.90629812929762,5.45502153050214
2021-11-26,1,23.488696,28.599999999998627,2.093416826992,25.520144663053163,26.506583173006625,3.0798553369454638
2021-11-30,3,24.769433599999996,33.40000000000121,3.709697662728529,25.04787500038299,29.690302337272676,8.352124999618216
2021-11-30,2,23.42685090006051,20.999999999999908,0.5340927725312784,23.762499744170857,20.46590722746863,2.762499744170949
2021-12-01,3,29.062083333333334,26.299999999999102,5.498761031805554,25.89474820053307,20.801238968193548,0.40525179946603274
2021-12-01,3,20.565657333333334,20.299999999999763,1.9576744142235538,24.21853515650467,18.34232558577621,3.918535156504909
2021-12-02,3,53.976219666666665,37.69999999999829,15.882316983282108,30.809920804006012,21.81768301671618,6.8900791959922785
2021-12-07,1,20.1605,39.20000000000145,1.0363751209999998,24.635827797290613,38.16362487900145,14.56417220271084
2021-12-07,2,30.013065,30.399999999999316,2.9154438597899994,25.089416683664595,27.484556140209317,5.310583316334721
2021-12-10,4,16.495357249999998,41.80000000000072,2.494660708664666,24.12915290329974,39.305339291336054,17.67084709670098
2021-12-14,2,20.6791875,36.000000000000476,0.459368892375001,23.20893117590935,35.54063110762547,12.791068824091127
2021-12-15,10,36.59732633,35.400000000000986,25.355066849339963,20.9161203326339,10.044933150661024,14.483879667367088
2021-12-16,7,25.11364530171543,60.7000000000002,14.689859070170066,23.0293984868219,46.010140929830136,37.6706015131783
2021-12-16,1,41.7154044,28.399999999999537,7.8822558682488,30.36306426437954,20.51774413175074,1.9630642643800016
2021-12-17,1,23.400529,21.400000000000308,2.0654148114579995,25.496718288794053,19.33458518854231,4.096718288793745
2021-12-17,3,16.321372999999998,35.60000000000008,0.1887684702443305,23.38120369947807,35.411231529755746,12.218796300522008
2021-12-17,3,50.892276555555554,39.799999999998725,14.597010705072922,30.20150666965282,25.202989294925803,9.598493330345907
2021-12-23,2,35.394625,26.000000000001577,4.86123298275,26.173633354508553,21.138767017251578,0.17363335450697548
2021-12-29,1,23.488696,51.000000000001044,2.093416826992,25.520144663053163,48.90658317300905,25.47985533694788
2021-12-30,2,37.20266944996706,23.400000000000087,5.514960382346788,26.537897979316448,17.885039617653298,3.13789797931636
2022-01-03,3,20.565657333333334,60.2999999999998,1.9576744142235538,24.21853515650467,58.342325585776244,36.08146484349513
2022-01-04,2,46.22992315,45.59999999999897,8.778908393652896,28.35660834462196,36.82109160634607,17.24339165537701
2022-01-05,3,33.98105983333333,40.40000000000043,7.54886090395772,26.86518595548664,32.851139096042715,13.53481404451379
2022-01-06,2,57.590696699999995,32.2,12.8865778430322,30.645450255999535,19.313422156967803,1.554549744000468
2022-01-07,8,44.635609162499996,27.800000000000047,30.924085655089947,29.482683019795374,3.1240856550898997,1.682683019795327
2022-01-10,1,24.603824,31.70000000000117,2.4475837100479994,25.816439261653752,29.25241628995317,5.88356073834742
2022-01-18,2,46.91830835,40.19999999999912,9.027805076876097,28.495296514929873,31.172194923123023,11.704703485069249
2022-01-24,6,40.86729310817763,28.999999999999027,21.155555281892287,27.216098493109936,7.84444471810674,1.7839015068890909
2022-01-26,1,49.1747151,55.899999999999835,10.251347865190201,32.34503715869619,45.64865213480964,23.55496284130365
2022-01-27,1,25.2719391025641,24.100000000000232,2.659778402852564,25.993960493416573,21.44022159714767,1.8939604934163405
2022-01-28,2,35.394625,35.69999999999851,4.86123298275,26.173633354508553,30.83876701724851,9.526366645489958
2022-01-28,1,21.725263,46.60000000000109,1.5333469793260006,25.051592467346467,45.06665302067509,21.548407532654622
2022-01-28,3,40.09078153333333,30.600000000000627,10.095232019179615,28.070539266269716,20.50476798082101,2.529460733730911
2022-01-31,1,37.1355,21.599999999999397,6.4276690709999995,29.146162764437786,15.172330928999397,7.546162764438389
2022-01-31,2,24.820071,28.700000000001502,1.0378337911859992,24.04319018681375,27.662166208815503,4.656809813187753
2022-02-01,1,30.809700799999998,20.100000000000673,4.4185825934816,27.465369048566707,15.681417406519074,7.365369048566034
2022-02-01,5,40.81621001999999,20.700000000000163,17.549726944233775,29.156492933293745,3.1502730557663874,8.456492933293582
2022-02-03,4,24.2617065,59.40000000000056,6.160232582812,25.770383654527365,53.23976741718856,33.629616345473195
2022-02-03,2,30.310893,60.20000000000137,3.0231283384379988,25.149419746464993,57.17687166156337,35.050580253536374
2022-02-03,4,35.12526098177541,20.500000000001073,11.287627511859668,28.06613409133994,9.212372488141405,7.566134091338867
2022-02-10,7,41.88941535714285,22.200000000001108,25.386162752514167,29.788752610989118,3.1861627525130594,7.58875261098801
2022-02-11,1,26.959812499999998,25.800000000000267,3.1958503696249987,26.442436157898026,22.604149630375268,0.6424361578977589
2022-02-11,5,17.68085128333334,25.399999999999867,5.35302030720922,21.886545663097113,20.046979692790647,3.513454336902754
2022-02-15,5,47.8575173,46.500000000000426,21.2618266878697,31.369120505725633,25.238173312130726,15.130879494274794
2022-02-17,5,18.741813559999997,28.799999999999937,5.912347948882838,22.219937502611145,22.8876520511171,6.580062497388791
2022-02-21,2,38.755476099999996,27.199999999998337,6.076402471572596,26.850740139686877,21.12359752842574,0.3492598603114594
2022-02-23,3,31.158536666666667,27.399999999999647,6.372507574534443,26.30834592074274,21.027492425465205,1.0916540792569052
2022-02-24,1,22.30125,73.90000000000008,1.7162816024999994,25.204634841822,72.18371839750007,48.69536515817808
2022-02-24,6,25.087322999999998,45.29999999999923,11.965353290789999,25.508843367347193,33.33464670920923,19.791156632652037
2022-02-24,1,20.200909,25.899999999998702,1.049209100218,24.64656465300121,24.8507908997807,1.2534353469974917
2022-03-01,3,19.191322399999997,23.800000000000487,1.3848878048301305,23.94740019433149,22.41511219517036,0.14740019433100215
2022-03-01,1,20.1605,46.00000000000159,1.0363751209999998,24.635827797290613,44.96362487900159,21.36417220271098
2022-03-01,3,20.565657333333334,32.00000000000092,1.9576744142235538,24.21853515650467,30.042325585777363,7.781464843496245
2022-03-01,5,24.038313451301036,34.49999999999953,8.704604430077943,23.884284935674057,25.795395569921588,10.615715064325475
2022-03-02,2,13.04553993993994,31.200000000000117,3.2194363060756763,21.670989028285906,27.98056369392444,9.52901097171421
2022-03-02,2,46.22992315,49.099999999999696,8.778908393652896,28.35660834462196,40.3210916063468,20.743391655377735
2022-03-02,2,47.0818447419753,50.299999999998676,9.086934275977042,28.528244002734393,41.21306572402163,21.771755997264282
2022-03-04,3,28.0446308,90.09999999999962,5.074713608828932,25.694020599533186,85.0252863911707,64.40597940046644
2022-03-07,4,31.94796895,65.8000000000003,9.788004982312934,27.39468999060235,56.01199501768736,38.405310009397944
2022-03-08,1,24.4638566,27.399999999999647,2.4031297838732,25.779249284718215,24.996870216126446,1.6207507152814316
2022-03-08,1,30.0994542,30.09999999999957,4.1930068528284,27.27665328566377,25.90699314717117,2.823346714335802
2022-03-08,4,25.90335725,32.399999999999096,6.935061092664668,26.1173069780794,25.464938907334428,6.282693021919695
2022-03-08,2,27.628868999999998,27.399999999999647,2.053399648853998,24.609075472239006,25.34660035114565,2.790924527760641
2022-03-11,1,26.959812499999998,32.90000000000015,3.1958503696249987,26.442436157898026,29.70414963037515,6.457563842102122
2022-03-11,4,16.495357249999998,37.50000000000142,2.494660708664666,24.12915290329974,35.00533929133675,13.37084709670168
2022-03-16,1,29.8273609,23.800000000000487,4.106589476561799,27.20435685412819,19.693410523438686,3.404356854127702
2022-03-16,8,21.273599289881975,57.200000000001694,14.738604871221714,21.16843773617397,42.461395128779984,36.03156226382772
2022-03-16,6,41.310354800000006,82.89999999999908,21.413592934337338,27.264033903583293,61.486407065661744,55.635966096415785
2022-03-16,1,47.587273,23.799999999998267,9.747173079346002,31.923246548271948,14.052826920652265,8.12324654827368
2022-03-17,3,31.158536666666667,40.99999999999993,6.372507574534443,26.30834592074274,34.62749242546548,14.691654079257187
2022-03-17,5,45.16524428,24.399999999999977,19.842489966728923,30.523113183550304,4.557510033271054,6.123113183550327
2022-03-17,3,31.058666666666667,39.89999999999938,6.330884388444443,26.288643119034454,33.569115611554935,13.611356880964927
2022-03-23,1,38.1200002,29.300000000000992,6.7403483035204,29.407748960445062,22.559651696480593,0.10774896044407001
2022-03-25,2,17.941405005181352,20.999999999999908,1.4492579578965998,22.657353302202257,19.55074204210331,1.657353302202349
2022-03-25,3,29.59063546666666,29.799999999999827,5.719047642439374,25.99902333696601,24.080952357560452,3.800976663033815
2022-03-29,2,9.9464065,28.799999999999937,4.339977587421,21.046610197472376,24.460022412578937,7.753389802527561
2022-03-29,3,29.39746357926345,35.199999999999676,5.638538686629417,25.960913520273103,29.56146131337026,9.239086479726573
2022-03-29,1,12.064286,24.399999999999977,1.5349986378280007,22.484626789590667,22.865001362171977,1.9153732104093102
2022-03-29,2,24.383846,39.70000000000029,0.8801096628359992,23.95530444044301,38.81989033716429,15.744695559557275
2022-03-31,1,29.8273609,25.500000000000522,4.106589476561799,27.20435685412819,21.393410523438725,1.704356854127667
2022-03-31,1,24.5771783,25.599999999998957,2.4391209824365996,25.80935937756337,23.16087901756236,0.20935937756441447
2022-03-31,2,30.414423125,47.30000000000123,3.0605613116137493,25.170277841043436,44.23943868838749,22.129722158957797
2022-03-31,1,24.603824,41.400000000000325,2.4475837100479994,25.816439261653752,38.952416289952325,15.583560738346574
2022-03-31,7,36.269252542857146,42.800000000000615,21.802722588086734,27.524256222941464,20.99727741191388,15.275743777059152
2022-03-31,1,24.556156346491225,42.9999999999997,2.432444367958306,25.80377374858026,40.5675556320414,17.196226251419443
2022-04-01,2,19.5587765,22.000000000002018,0.8644714160010009,22.98320326719943,21.135528584001015,0.9832032671974105
2022-04-01,7,33.29043171428572,20.999999999999908,19.903413519566005,26.32401892914014,1.0965864804339027,5.324018929140234
2022-04-04,4,27.220730949999997,23.800000000000487,7.556836888088933,26.39570216192959,16.243163111911556,2.595702161929104
2022-04-06,2,46.03382060622711,23.899999999998922,8.70800438131111,28.31709979186895,15.191995618687812,4.417099791870029
2022-04-07,2,24.5957033,21.700000000000053,0.9567100593677988,23.99798708571687,20.743289940632252,2.297987085716816
2022-04-07,1,15.750882,30.200000000000227,0.3641283750360003,23.46417217094825,29.835871624964227,6.735827829051978
2022-04-07,2,47.3988497,24.999999999999467,9.201552490630199,28.59211062509493,15.798447509369268,3.5921106250954615
2022-04-12,2,44.668424557777776,26.999999999999247,8.214323593657477,28.042015028708597,18.78567640634177,1.0420150287093506
2022-04-12,5,38.40950814,32.69999999999884,16.28094018681846,28.400222154792562,16.41905981318038,4.299777845206275
2022-04-21,3,36.870935055555556,49.79999999999984,8.753284796532425,27.435313505953552,41.046715203467414,22.36468649404629
2022-04-21,3,42.25267916871761,22.899999999999032,10.996254023636723,28.497048132031065,11.903745976362309,5.597048132032032
2022-04-22,6,29.41310351826526,23.599999999999177,14.484673445359292,25.976855088035162,9.115326554639886,2.3768550880359847
2022-04-25,1,16.813415,25.000000000001688,0.026665769170000703,23.746492038026172,24.973334230831686,1.2535079619755152
2022-04-25,3,19.033998437563955,33.90000000000004,1.3193193201511324,23.916362617122733,32.58068067984891,9.983637382877308
2022-04-27,6,25.18914423333333,65.3999999999999,12.02465363767922,25.519859536663613,53.375346362320684,39.88014046333629
2022-04-27,1,32.99825,38.79999999999883,5.113670196499998,28.046876558674626,33.686329803498836,10.753123441324206
2022-04-28,2,26.08063785,36.399999999998656,1.493611904873099,24.29715513256986,34.90638809512556,12.102844867428797
2022-04-28,1,23.400529,40.299999999999784,2.0654148114579995,25.496718288794053,38.234585188541786,14.80328171120573
2022-04-28,1,37.1355,22.799999999998377,6.4276690709999995,29.146162764437786,16.372330928998377,6.346162764439409
2022-04-29,2,18.144504199342073,20.899999999999253,1.375824194660685,22.698271462019118,19.52417580533857,1.7982714620198657
2022-05-03,1,38.30495,22.999999999999687,6.7990887299,29.45689096634237,16.200911270099688,6.456890966342684
2022-05-03,2,34.46967954166667,43.80000000000051,4.526804153162252,25.987285662473827,39.273195846838256,17.812714337526682
2022-05-03,3,33.90551433946656,32.399999999999096,7.517375531478723,26.850282001490335,24.882624468520373,5.549717998508761
2022-05-04,4,22.04775,25.199999999998557,5.115286442,25.302517302820316,20.084713557998555,0.10251730282175942
2022-05-04,2,47.3988497,28.399999999999537,9.201552490630199,28.59211062509493,19.198447509369338,0.1921106250953919
2022-05-04,5,29.494103940000002,30.49999999999997,11.580837162024661,25.598687103435584,18.91916283797531,4.901312896564388
2022-05-04,5,34.44398888,77.0000000000004,14.190362053658319,27.154115870153085,62.80963794634208,49.84588412984731
2022-05-06,2,30.013065,28.200000000000447,2.9154438597899994,25.089416683664595,25.284556140210448,3.110583316335852
2022-05-06,9,49.574773670338494,25.000000000001688,34.345998096094554,25.374159577277915,9.345998096092867,0.3741595772762274
2022-05-09,1,26.97516666666667,37.700000000000514,3.200726883666667,26.446515830051673,34.499273116333846,11.253484169948841
2022-05-10,1,13.025806,28.000000000001357,1.2296179627880006,22.740107041585446,26.770382037213356,5.259892958415911
2022-05-10,2,35.86487229761906,24.100000000000232,5.031258417160931,26.26837353384278,19.0687415828393,2.168373533842548
2022-05-11,3,37.48958146666667,21.999999999999797,9.011120329661379,27.557362845751936,12.988879670338418,5.557362845752138
2022-05-12,1,16.950984899999998,22.099999999998232,0.017026706209799115,23.78304498827047,22.082973293788434,1.6830449882722363
2022-05-12,1,12.935357,68.4000000000018,1.2583447460860002,22.71607432951219,67.1416552539158,45.68392567048961
2022-05-12,6,45.0024177,34.70000000000084,23.563838060421,27.663482905542867,11.136161939579843,7.036517094457974
2022-05-13,2,38.8854,28.69999999999928,6.123378536399997,26.87691575759712,22.576621463599285,1.8230842424021603
2022-05-17,3,31.058666666666667,23.599999999999177,6.330884388444443,26.288643119034454,17.269115611554735,2.6886431190352766
2022-05-17,3,24.891966913958825,26.800000000000157,3.7607663212759683,25.072048922357457,23.039233678724187,1.7279510776427003
2022-05-18,1,22.30125,26.300000000001322,1.7162816024999994,25.204634841822,24.583718397501322,1.0953651581793231
2022-05-18,2,14.150399340000003,21.600000000001618,2.8199567122335596,21.89358377413725,18.78004328776806,0.29358377413563375
2022-05-18,3,31.158536666666667,27.200000000000557,6.372507574534443,26.30834592074274,20.827492425466115,0.8916540792578154
2022-05-18,2,37.5828075,21.099999999998342,5.652405376545,26.614483952727102,15.447594623453341,5.51448395272876
2022-05-19,3,18.685543033333335,28.900000000000592,1.174092283660121,23.84761777148604,27.725907716340473,5.052382228514553
2022-05-19,1,21.614848,21.599999999999397,1.4982789544959991,25.02225469795633,20.1017210455034,3.4222546979569337
2022-05-20,1,20.063158,22.599999999999287,1.0054591071159995,24.60996358366045,21.594540892883288,2.009963583661161
2022-05-24,6,20.382749999999998,24.399999999999977,9.225425657499997,24.999849604132606,15.17457434249998,0.5998496041326291
2022-05-25,1,20.6086673,25.000000000001688,1.1787139518145995,24.75490789415788,23.821286048187087,0.24509210584380625
2022-05-25,3,19.060012666666665,21.400000000000308,1.330161365799775,23.92149482096377,20.069838634200533,2.5214948209634613
2022-05-25,4,37.019542525,28.69999999999928,12.181693040339532,28.466444844841416,16.51830695965975,0.23355515515786607
2022-05-27,1,23.488696,41.999999999999815,2.093416826992,25.520144663053163,39.90658317300782,16.479855336946652
2022-05-30,1,22.134071712365593,26.900000000000812,1.663185443990736,25.16021480786234,25.236814556010074,1.7397851921384735
2022-05-30,4,29.911287928626372,29.799999999999827,8.826729558270314,26.96428653910677,20.97327044172951,2.835713460893057
2022-05-31,4,20.8118571,22.499999999998632,4.5319680632008,25.04134112242849,17.968031936797832,2.541341122429859
2022-05-31,1,35.39816666666667,39.00000000000014,5.875888529666668,28.684545369272918,33.124111470333474,10.315454630727224
2022-05-31,2,46.22992315,31.799999999999606,8.778908393652896,28.35660834462196,23.021091606346708,3.4433916553776456
2022-05-31,2,44.82094930194803,54.400000000001114,8.26947135530814,28.072744012561905,46.13052864469297,26.32725598743921
2022-06-02,1,18.039290123655903,31.999999999998696,0.362674621853362,24.072212652787947,31.637325378145334,7.927787347210749
2022-06-03,3,28.0446308,21.299999999999653,5.074713608828932,25.694020599533186,16.22528639117072,4.394020599533533
2022-06-03,4,22.04775,24.499999999998412,5.115286442,25.302517302820316,19.38471355799841,0.8025173028219044
2022-06-03,2,47.3988497,36.000000000000476,9.201552490630199,28.59211062509493,26.798447509370277,7.407889374905547
2022-06-08,2,30.013065,35.60000000000008,2.9154438597899994,25.089416683664595,32.68455614021008,10.510583316335484
2022-06-09,1,43.406667,43.199999999998795,8.419404252534001,30.812440455449245,34.780595747464794,12.38755954454955
2022-06-09,2,32.11647305555556,31.999999999998696,3.675964696805001,25.513187872580232,28.324035303193696,6.486812127418464
2022-06-14,1,23.708927894871795,47.20000000000057,2.163362917267072,25.57866128257136,45.0366370827335,21.62133871742921
2022-06-14,3,16.489023333333336,20.000000000000018,0.25864071438555464,23.414278509471007,19.741359285614465,3.4142785094709893
2022-06-14,2,29.81727652895894,40.70000000000018,2.844653405469567,25.049971406781726,37.855346594530616,15.650028593218455
2022-06-14,5,31.73156819001226,20.699999999997942,12.760403702524377,26.301777438091133,7.939596297473566,5.60177743809319
2022-06-15,1,22.30125,21.099999999998342,1.7162816024999994,25.204634841822,19.383718397498342,4.104634841823657
2022-06-15,2,18.3324464,22.800000000000598,1.307870684937601,22.73613595988004,21.492129315062996,0.06386404012055635
2022-06-15,6,36.07449028333333,42.69999999999996,18.36424289271239,26.697559032427105,24.33575710728757,16.002440967572856
2022-06-15,5,40.478645760000006,86.3999999999998,17.37176677956864,29.050418313987606,69.02823322043116,57.3495816860122
2022-06-17,1,23.400529,30.399999999999316,2.0654148114579995,25.496718288794053,28.33458518854132,4.903281711205263
2022-06-17,3,31.158536666666667,50.299999999998676,6.372507574534443,26.30834592074274,43.92749242546423,23.991654079255934
2022-06-17,3,31.058666666666667,24.800000000000377,6.330884388444443,26.288643119034454,18.469115611555935,1.4886431190340765
2022-06-21,1,21.614848,20.200000000001328,1.4982789544959991,25.02225469795633,18.70172104550533,4.822254697955003
2022-06-23,6,35.04503792350445,45.89999999999872,17.76469326985591,26.586181266436558,28.13530673014281,19.31381873356216
2022-06-23,2,19.270731081108146,22.199999999998887,0.9686188459280533,22.925171089703912,21.231381154070835,0.7251710897050252
2022-06-24,3,16.321372999999998,37.8999999999996,0.1887684702443305,23.38120369947807,37.71123152975527,14.51879630052153
2022-06-24,2,27.424709855828382,20.400000000000418,1.9795826437324437,24.567943765519004,18.420417356267976,4.1679437655185865
2022-06-29,1,14.159060818181825,29.200000000000337,0.8696939660238161,23.041218018500526,28.33030603397652,6.158781981499811
2022-06-29,1,24.749031399999996,26.100000000000012,2.493701870702798,25.855021530502558,23.606298129297215,0.24497846949745394
2022-06-29,2,23.098439,47.999999999999154,0.4153501954739983,23.696334978387487,47.58464980452516,24.303665021611668
2022-06-29,4,35.967708224999996,54.30000000000046,11.685246884979799,28.24416501389562,42.61475311502066,26.055834986104838
2022-06-30,1,37.1355,41.199999999999015,6.4276690709999995,29.146162764437786,34.77233092899902,12.053837235561229
2022-06-30,4,32.0731875,47.399999999999665,9.847105800500001,27.421151913478678,37.55289419949966,19.978848086520987
2022-06-30,2,46.22992315,37.59999999999985,8.778908393652896,28.35660834462196,28.821091606346954,9.243391655377891
2022-06-30,1,24.603824,62.900000000001285,2.4475837100479994,25.816439261653752,60.452416289953284,37.08356073834753
2022-07-05,1,13.025806,62.699999999999974,1.2296179627880006,22.740107041585446,61.47038203721198,39.95989295841453
2022-07-05,1,20.1605,54.3999999999989,1.0363751209999998,24.635827797290613,53.3636248789989,29.764172202708284
2022-07-05,4,22.04775,41.600000000001636,5.115286442,25.302517302820316,36.48471355800164,16.29748269718132
2022-07-05,1,17.5925,25.0999999999979,0.2207731850000003,23.953498477960185,24.879226814997903,1.1465015220377168
